ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_01_MS,14937,8960.85981810838,0.5999102777069277,0.505398893635563,0.899916045465732,chnk_juv,2019
RKM_01_NF,8200,2515.74331608566,0.3067979653763,0.20334244113234468,0.6911894505597025,chnk_juv,2019
RKM_01_SF,14158,1472.36139974682,0.1039950134020921,0.36388912410989926,0.16375197763588625,chnk_juv,2019
RKM_02_MS,12927,6997.3327028928325,0.5412959466924138,0.4416695641487243,0.8393605957385172,chnk_juv,2019
RKM_02_NF,8230,2182.2102821141016,0.2651531326991618,0.16021043732014054,0.6479311118365938,chnk_juv,2019
RKM_02_SF,16438,2169.4206239691703,0.13197594743698565,0.3520401786020056,0.24370490765836947,chnk_juv,2019
RKM_03_MS,13660,7353.296080622822,0.5383086442622856,0.41719490969634127,0.8647300699128501,chnk_juv,2019
RKM_03_NF,6490,1923.147924193181,0.29632479571543624,0.1834446375626751,0.6527416246092214,chnk_juv,2019
RKM_03_SF,12797,1338.5082870122278,0.10459547448716322,0.4045527879238451,0.1487794821909876,chnk_juv,2019
RKM_04_MS,12523,6677.519372802693,0.5332204242436073,0.4086582351067673,0.8539595234974721,chnk_juv,2019
RKM_04_NF,7368,2049.6891502412036,0.27818799541818723,0.13951675478305892,0.7437274568948297,chnk_juv,2019
RKM_04_SF,12788,1053.3380958110793,0.08236925991641221,0.3678755413407167,0.1221481315684212,chnk_juv,2019
RKM_05_MS,16738,8232.241083368659,0.49182943502023296,0.3617545105259379,0.8768046293767121,chnk_juv,2019
RKM_05_NF,6278,1825.20314883627,0.290730033264777,0.1509058509679657,0.7499789031667948,chnk_juv,2019
RKM_05_SF,14559,1674.3720940480707,0.11500598214493239,0.37072818442379024,0.2117355831735921,chnk_juv,2019
RKM_06_MS,13596,7620.492622241378,0.5604951913975712,0.44384518739362266,0.8711360525649461,chnk_juv,2019
RKM_06_NF,6795,2075.755186425522,0.30548273530912756,0.1463026765802573,0.8489574836459367,chnk_juv,2019
RKM_06_SF,13772,1729.1995937069296,0.12555907592992518,0.3554414781395236,0.257292252255207,chnk_juv,2019
RKM_07_MS,16528,8234.009608604014,0.49818547970740645,0.3729691074129755,0.8595767037443536,chnk_juv,2019
RKM_07_NF,6779,2098.7953757233918,0.3096025041633562,0.14557080217708732,0.9057842047061034,chnk_juv,2019
RKM_07_SF,13014,1077.220686658984,0.08277398852458769,0.37057661369094347,0.13084183532220353,chnk_juv,2019
