ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
GR_01_MS,182920,42690.71136067854,0.23338460179684312,0.7090870662092548,0.19014747217443764,chnk_spw,2019
GR_01_NF,41393,16065.778708248632,0.3881279131314143,0.4268739529261852,0.5009162237538206,chnk_spw,2019
GR_01_SF,187190,135894.64741398423,0.7259717261284483,0.7122698182225101,0.8662086495370651,chnk_spw,2019
GR_02_MS,152205,11166.324551197642,0.0733637170342475,0.6573736929086754,0.06631620551243503,chnk_spw,2019
GR_02_NF,25771,3103.7343214101857,0.12043515274572913,0.3462109265897605,0.1345793866145074,chnk_spw,2019
GR_02_SF,100327,70974.55506145163,0.7074322471662825,0.6691188326830934,0.8762325603349073,chnk_spw,2019
GR_03_MS,58668,19183.76278810203,0.32698852505798787,0.563314508276642,0.32317235320141874,chnk_spw,2019
GR_03_NF,33497,2684.445116363466,0.08013986674518511,0.3114572873828808,0.08788563584372211,chnk_spw,2019
GR_03_SF,46716,30236.279728413094,0.6472360589179958,0.6118635235547012,0.8341596813549287,chnk_spw,2019
GR_04_MS,68956,47597.820119866636,0.690263648121507,0.7322602307878543,0.7498648127256994,chnk_spw,2019
GR_04_NF,22566,1665.751501616789,0.07381687058480851,0.27321884081217773,0.09299354378872687,chnk_spw,2019
GR_04_SF,44454,28399.519590413896,0.6388518376392203,0.5883339344903962,0.8479824963027126,chnk_spw,2019
GR_05_MS,81378,61559.45148383989,0.7564630672152165,0.7341982390168228,0.8847464697861199,chnk_spw,2019
GR_05_NF,164,13.207077980041504,0.080530963292936,0.45265366921837374,0.09838660820046576,chnk_spw,2019
GR_05_SF,34444,24244.112325166352,0.7038704077681556,0.6326428283866586,0.9174573584353325,chnk_spw,2019
