ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_01_MS,28835,17908.500956926495,0.6210681795362059,0.8820219305614364,0.6142776384936977,sthd_spw,2019
RKM_01_NF,12385,7182.248297858983,0.5799150825885332,0.7562828534967418,0.6828984687302967,sthd_spw,2019
RKM_01_SF,19689,7949.780239908956,0.4037675981466279,0.7797501797228379,0.4559915591412325,sthd_spw,2019
RKM_02_MS,39654,17957.192562979646,0.45284694010641163,0.8028604648370513,0.49541776191143316,sthd_spw,2019
RKM_02_NF,12600,4271.529840443283,0.339010304797086,0.6528409060709882,0.48573563242413836,sthd_spw,2019
RKM_02_SF,22387,4449.757745984476,0.19876525420933916,0.6613895522919238,0.3243501217695181,sthd_spw,2019
RKM_03_MS,31707,16378.091684116516,0.5165449801027066,0.8312260783094625,0.5167675644745645,sthd_spw,2019
RKM_03_NF,9393,4458.768048431259,0.4746905193688128,0.8162285029924913,0.5261989298564661,sthd_spw,2019
RKM_03_SF,18003,3103.097238213755,0.1723655634179723,0.6857605768702746,0.2735738341880847,sthd_spw,2019
RKM_04_MS,27223,13636.456910888664,0.5009167582885304,0.8147240023758908,0.5121833026003065,sthd_spw,2019
RKM_04_NF,10506,6749.452350443229,0.6424378783974137,0.8056626819055893,0.6976083471079272,sthd_spw,2019
RKM_04_SF,14878,3747.9113151831552,0.251909619248767,0.8213151532601771,0.3208466072404046,sthd_spw,2019
RKM_05_MS,38292,21892.9400578395,0.5717366566865011,0.8343007927574209,0.5994265609539561,sthd_spw,2019
RKM_05_NF,8891,5028.807503776625,0.5656065126281211,0.8043624365194776,0.6216870007232468,sthd_spw,2019
RKM_05_SF,18065,6562.665020274464,0.36328065431909573,0.8119561506466626,0.43483021346370765,sthd_spw,2019
RKM_06_MS,30291,16292.653648361564,0.5378711052247058,0.8273309421743569,0.5632863215478899,sthd_spw,2019
RKM_06_NF,10053,6451.747238282114,0.6417733252046269,0.775798256843001,0.7256099931313031,sthd_spw,2019
RKM_06_SF,18403,7043.850684303325,0.38275556617417406,0.745831602065473,0.4640755972523249,sthd_spw,2019
RKM_07_MS,33187,17289.770338206552,0.5209802132825068,0.8716662030633231,0.5275290198718131,sthd_spw,2019
RKM_07_NF,11346,6625.797798508778,0.5839765378555243,0.6998082540785199,0.6900799631283706,sthd_spw,2019
RKM_07_SF,15922,5491.972389393486,0.34492980714693416,0.8463210439538886,0.38215328888961997,sthd_spw,2019
RKM_08_MS,28803,11871.082881303038,0.41214744579741824,0.8476044649474701,0.42761245377930485,sthd_spw,2019
RKM_08_NF,14483,8679.977062179707,0.5993217608354421,0.625462532718112,0.7872298529299453,sthd_spw,2019
RKM_08_SF,15568,6214.753726227209,0.39920052198273437,0.8477643637862958,0.436929258138915,sthd_spw,2019
RKM_09_MS,27079,15904.684653329663,0.587343869911358,0.9077746287187083,0.571577289754195,sthd_spw,2019
RKM_09_NF,12640,7613.157168298261,0.6023067379982802,0.6486955761667537,0.7825051929550589,sthd_spw,2019
RKM_09_SF,16939,6746.233954738826,0.3982663648821551,0.8242845482356255,0.45848403038812885,sthd_spw,2019
RKM_10_MS,20252,10957.742783593014,0.5410696614454382,0.9110250202460178,0.5133156410731199,sthd_spw,2019
RKM_10_NF,10330,6925.089759128168,0.6703862303125042,0.724865402730537,0.7875086989515326,sthd_spw,2019
RKM_10_SF,23078,13019.08300691843,0.5641339373827208,0.7902622822787162,0.6376348636111019,sthd_spw,2019
RKM_11_MS,17885,6812.139855308458,0.38088565028283244,0.8704716678251332,0.3983782614312343,sthd_spw,2019
RKM_11_NF,10603,7506.5404272880405,0.707963824133551,0.7353256786493162,0.8324325279940894,sthd_spw,2019
RKM_11_SF,15637,6756.390616453718,0.43207716419093933,0.8563021160695676,0.4623838789975894,sthd_spw,2019
RKM_12_MS,20815,7469.744583752006,0.35886353993523934,0.8990707562555523,0.35164329857906096,sthd_spw,2019
RKM_12_NF,10922,7700.883395243436,0.7050799666035008,0.7128413746860718,0.8619780552062755,sthd_spw,2019
RKM_12_SF,15149,5693.864886609837,0.37585747485707555,0.8680502006216906,0.40051685475504967,sthd_spw,2019
RKM_13_MS,31478,15498.097046325915,0.492346942192195,0.8550173454313464,0.4933194586968824,sthd_spw,2019
RKM_13_NF,10718,6938.886867618188,0.6474050072418537,0.6861726842191764,0.8008672766246929,sthd_spw,2019
RKM_13_SF,15032,5098.644026694819,0.339186004969054,0.8501296886254852,0.3905931658841205,sthd_spw,2019
RKM_14_MS,29909,17898.643463733606,0.5984367068017522,0.865027021559021,0.6007111322024421,sthd_spw,2019
RKM_14_NF,10565,6841.141426671296,0.6475287673138946,0.6671246036428394,0.8028530022886061,sthd_spw,2019
RKM_14_SF,15011,6332.07794442866,0.4218291882238798,0.8368941178305886,0.4589301075681372,sthd_spw,2019
RKM_15_MS,29011,15839.067516356707,0.5459676507654582,0.8436048412778763,0.5606025766375973,sthd_spw,2019
RKM_15_NF,8393,5427.459105674177,0.6466649714850682,0.6632317746834565,0.8132854633948564,sthd_spw,2019
RKM_15_SF,15774,7536.259221472777,0.4777646266941028,0.8175442002366102,0.5314327452787525,sthd_spw,2019
RKM_16_MS,31178,15774.161065810826,0.5059388371868249,0.8743704084647419,0.5009219864400001,sthd_spw,2019
RKM_16_NF,8817,5836.332804780453,0.6619408874651757,0.6578621597976911,0.8504282586376865,sthd_spw,2019
RKM_16_SF,13656,6197.517871052958,0.45383112705425876,0.8518726296085819,0.48455571879627635,sthd_spw,2019
