ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_01_MS,15303,10318.049190975304,0.674250094162929,0.7187441339867884,0.7400794237564347,sthd_juv,2021
RKM_01_NF,8895,5288.723348706757,0.5945726080614679,0.47185800163650665,0.8860058563279122,sthd_juv,2021
RKM_01_SF,14616,3114.224687282156,0.21306955988520498,0.7179444300138526,0.2791653006411205,sthd_juv,2021
RKM_02_MS,16512,10251.904506677281,0.6208759996776454,0.7200191765672388,0.7027861404571081,sthd_juv,2021
RKM_02_NF,8126,5137.185758282829,0.6321912082553321,0.5100838338966323,0.9040485171767024,sthd_juv,2021
RKM_02_SF,15513,4069.300594453787,0.2623155156613026,0.6900005268639563,0.3714242080167872,sthd_juv,2021
RKM_03_MS,17378,12700.379705759755,0.7308309187340174,0.7340758098917335,0.8097451471318413,sthd_juv,2021
RKM_03_NF,7047,4356.423131686301,0.6181954209857103,0.47654454637812066,0.928823132137618,sthd_juv,2021
RKM_03_SF,13649,3173.6922203162103,0.2325219591410514,0.7441312787932447,0.31976302399443485,sthd_juv,2021
RKM_04_MS,13607,9577.104668121909,0.7038366038158234,0.6809747637095153,0.8329651029099268,sthd_juv,2021
RKM_04_NF,7193,4380.666232058189,0.6090179663642693,0.470503628496996,0.9177253090784367,sthd_juv,2021
RKM_04_SF,12418,2555.6130426016753,0.2057990854084132,0.7492122700137575,0.27930458896829785,sthd_juv,2021
RKM_05_MS,18206,11800.259108746133,0.6481522085436743,0.7026500846407516,0.7459486745679077,sthd_juv,2021
RKM_05_NF,7081,3936.2228910849954,0.5558851703269305,0.4379927797126008,0.8486271628989998,sthd_juv,2021
RKM_05_SF,15097,3133.8216456885566,0.20757909821080722,0.7174506234016814,0.30081689337082096,sthd_juv,2021
RKM_06_MS,16117,11706.449810123919,0.7263417391651001,0.6917648807552365,0.8334015924419549,sthd_juv,2021
RKM_06_NF,8395,4505.094852512004,0.5366402444921982,0.42256461250991795,0.8178849274198546,sthd_juv,2021
RKM_06_SF,15588,3667.020140828863,0.23524635237547237,0.6661850032530446,0.35010964602724576,sthd_juv,2021
RKM_07_MS,15202,10173.014406284285,0.6691892123591819,0.7432354638861198,0.7387662215427243,sthd_juv,2021
RKM_07_NF,8039,3981.206142827825,0.4952364899648992,0.37157603853125215,0.7960579800835584,sthd_juv,2021
RKM_07_SF,13782,3145.331337661657,0.22822023927308496,0.7516572441670034,0.295889618184542,sthd_juv,2021
RKM_08_MS,16354,11425.127432485024,0.6986136377941191,0.7093838612719622,0.787304779392069,sthd_juv,2021
