ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_01_MS,22451,13356.728320114315,0.594927990740471,0.6736918758513588,0.6484449473009267,chnk_win,2019
RKM_01_NF,9992,4180.043386686593,0.4183390098765606,0.3688940563781341,0.5756567728623821,chnk_win,2019
RKM_01_SF,16151,5981.197576678358,0.3703298604840789,0.5194499062633259,0.39824480999088485,chnk_win,2019
RKM_02_MS,26869,15215.571385683492,0.5662872226611891,0.6273904288002495,0.6752988621231418,chnk_win,2019
RKM_02_NF,9747,3227.8898405795917,0.3311675223740219,0.31090861113585866,0.4773612048421532,chnk_win,2019
RKM_02_SF,16981,4044.915856900625,0.23820245314767238,0.41956490884105524,0.31773193867081023,chnk_win,2019
RKM_03_MS,21647,11139.13613683451,0.5145810568131616,0.6644768373701415,0.5326095025565395,chnk_win,2019
RKM_03_NF,7837,3299.6221875231713,0.4210312858904136,0.3845903695667588,0.5372348437520764,chnk_win,2019
RKM_03_SF,13376,2650.132244209759,0.19812591538649513,0.44342368473007154,0.24514697210913197,chnk_win,2019
RKM_04_MS,17912,9292.231015999801,0.518771271549788,0.6841222379116526,0.5045621304552432,chnk_win,2019
RKM_04_NF,8967,3865.5667714625597,0.4310880753275967,0.34773757292379,0.6023799126291236,chnk_win,2019
RKM_04_SF,13411,3362.182126353495,0.2507033126801502,0.4724443904485633,0.269573902029192,chnk_win,2019
RKM_05_MS,29284,14926.631445614621,0.5097196914907328,0.562107203138013,0.6091063604457525,chnk_win,2019
RKM_05_NF,7621,3239.7871451890096,0.42511312756711844,0.356952164321038,0.5778171146109209,chnk_win,2019
RKM_05_SF,16088,5636.530634792522,0.3503562055440404,0.5256008013689204,0.3978920069600957,chnk_win,2019
RKM_06_MS,20545,10387.245298733935,0.5055850717319997,0.682373012911235,0.5114779413653932,chnk_win,2019
RKM_06_NF,8568,3815.1032640226185,0.4452734901987183,0.3533018897477769,0.6368887183082205,chnk_win,2019
RKM_06_SF,15536,5675.219396078959,0.3652947603037435,0.49683676342034844,0.456226690085358,chnk_win,2019
RKM_07_MS,26441,13405.844790613279,0.5070097496544487,0.6119702544409674,0.5557635616551586,chnk_win,2019
RKM_07_NF,8809,3987.2162263058126,0.45262983611145563,0.3502285877454238,0.6646134526763149,chnk_win,2019
RKM_07_SF,14124,4619.205264570657,0.32704653529953676,0.5227691354079705,0.33084069780027836,chnk_win,2019
RKM_08_MS,22361,11179.502491572872,0.4999553907058214,0.635718100128512,0.5499702737271351,chnk_win,2019
RKM_08_NF,11633,5387.842763096094,0.46315161721792264,0.323303716657628,0.7583885209538509,chnk_win,2019
RKM_08_SF,14234,4701.480851893895,0.33029934325515636,0.49706436253985836,0.35541647103098667,chnk_win,2019
RKM_09_MS,22860,11437.634362027049,0.5003339615934842,0.6403257358422797,0.5306020407208146,chnk_win,2019
RKM_09_NF,10236,4766.530420998111,0.46566338618582565,0.33796962867865804,0.7387648036074033,chnk_win,2019
RKM_09_SF,15345,5360.052526485641,0.3493028691095237,0.5249326680460991,0.38133970225789715,chnk_win,2019
RKM_10_MS,17057,9147.766828939319,0.5363057295502913,0.7493738745887787,0.47408467324846687,chnk_win,2019
RKM_10_NF,8325,3839.2784268707037,0.46117458581029475,0.33741979264086475,0.6950060205530745,chnk_win,2019
RKM_10_SF,20764,8500.307145477273,0.40937715013857023,0.4728520748815227,0.502040948821635,chnk_win,2019
RKM_11_MS,13971,6715.669472038047,0.4806863840840346,0.7037184709722991,0.45385300480703406,chnk_win,2019
RKM_11_NF,9099,4266.891941167414,0.4689407562553483,0.33072688967150826,0.7320571500516905,chnk_win,2019
RKM_11_SF,14616,5015.938494117465,0.34318134196205974,0.509333787888345,0.36695616880849036,chnk_win,2019
RKM_12_MS,16558,7423.815013181418,0.4483521568535704,0.6659045094405196,0.42555535454756227,chnk_win,2019
RKM_12_NF,9209,4246.70452696085,0.4611471958910685,0.3164409740855991,0.7372570024735118,chnk_win,2019
RKM_12_SF,14067,4255.857209722046,0.30254192149868814,0.48642081344306065,0.3072242402827161,chnk_win,2019
RKM_13_MS,22708,12773.0582088558,0.5624915540274705,0.6723094084056495,0.6037528094163193,chnk_win,2019
RKM_13_NF,8716,3957.6870298683643,0.4540714811689266,0.3160513942220734,0.7221227419657095,chnk_win,2019
RKM_13_SF,13990,4009.4699190061074,0.28659541951437506,0.5003274165322236,0.2862546804630384,chnk_win,2019
RKM_14_MS,22865,13552.617247501388,0.5927232559589498,0.6738231804274695,0.6460017718091774,chnk_win,2019
RKM_14_NF,8713,3902.9316678717732,0.4479434945336593,0.3057799833339521,0.7170977867104205,chnk_win,2019
RKM_14_SF,13382,4480.102162478492,0.33478569440132205,0.4977138107432354,0.35063482522188233,chnk_win,2019
RKM_15_MS,20677,11834.916595738381,0.5723710690979533,0.6976615900112485,0.5895801938127687,chnk_win,2019
RKM_15_NF,6768,3083.574111022055,0.45561083200680486,0.302171939651162,0.7428524751815038,chnk_win,2019
RKM_15_SF,14436,5025.183840806596,0.3481008479361732,0.46247007912955146,0.385859109817517,chnk_win,2019
RKM_16_MS,24691,14402.800785209285,0.5833218899683806,0.6866047983390102,0.621878890717639,chnk_win,2019
RKM_16_NF,7505,3377.0028127878904,0.4499670636626103,0.29822036590089623,0.7342865725580868,chnk_win,2019
RKM_16_SF,12789,4131.7184824266005,0.32306814312507626,0.4552206129513798,0.34695333652213173,chnk_win,2019
RKM_17_MS,21629,12136.325552336872,0.5611135767875016,0.6669080275133248,0.5791342123565048,chnk_win,2019
RKM_17_NF,7287,3218.539183050394,0.4416823360848626,0.3005497333377291,0.7178388836025359,chnk_win,2019
RKM_17_SF,14897,5392.69756326545,0.3619988966413003,0.4471168893675671,0.4209643954212618,chnk_win,2019
RKM_18_MS,17979,10223.482427433133,0.5686346530637484,0.7274093949326368,0.5572372781025358,chnk_win,2019
RKM_18_NF,6291,2777.3532328419387,0.44148040579271003,0.3076458822078961,0.6930644411434976,chnk_win,2019
RKM_18_SF,15459,5613.908463723026,0.36314822845740513,0.46269524741003454,0.44200409407538455,chnk_win,2019
RKM_19_MS,17717,10156.353785894345,0.5732547150135093,0.7045237099111148,0.5807389802363293,chnk_win,2019
RKM_19_NF,1994,896.0838433504105,0.4493900919510584,0.3112449655414409,0.706208897164183,chnk_win,2019
RKM_19_SF,14790,5234.658341238275,0.3539322745935277,0.4448767080662194,0.41163021760210067,chnk_win,2019
RKM_20_MS,22352,12853.640898928046,0.5750555162369384,0.6350902256668183,0.6622309306810649,chnk_win,2019
RKM_20_SF,16038,6048.237381446175,0.3771191782919426,0.45933082738705655,0.4563233662470525,chnk_win,2019
RKM_21_MS,19888,11106.183587351814,0.5584364233382851,0.6368573788608828,0.6114693856394243,chnk_win,2019
RKM_21_SF,14026,5041.145417679101,0.35941433178946963,0.46617199289913264,0.42978685979082787,chnk_win,2019
RKM_22_MS,21152,12223.312211064156,0.5778797376637744,0.6523823863106395,0.6360665706731016,chnk_win,2019
RKM_22_SF,16758,7441.90432623215,0.44408069735243766,0.40481907583789584,0.6115985339022528,chnk_win,2019
RKM_23_MS,22102,12200.679592167959,0.5520169935828413,0.627831744948842,0.6167189572019078,chnk_win,2019
RKM_23_SF,14111,5459.2990131815895,0.3868825039459705,0.39746638629677244,0.49837949882698657,chnk_win,2019
RKM_24_MS,26553,14104.094586795196,0.5311676491091476,0.531585054357243,0.6702510241875619,chnk_win,2019
RKM_24_SF,10675,3682.883825466968,0.34500082674163635,0.4346671701277621,0.41552688746914035,chnk_win,2019
RKM_25_MS,23453,11452.986471728422,0.48833780206064986,0.5157208956382894,0.6079436940645399,chnk_win,2019
RKM_25_SF,13579,5407.507286801003,0.3982257373003169,0.4136943735875479,0.5093146256042177,chnk_win,2019
RKM_26_MS,24403,11808.629980091006,0.48390074909195613,0.4966751236583008,0.622868444997838,chnk_win,2019
RKM_26_SF,12392,4831.930578350555,0.38992338430846957,0.40509214665346316,0.48655583319618395,chnk_win,2019
RKM_27_MS,22357,9390.929235437885,0.4200442472352232,0.4802812644242877,0.5436179407211292,chnk_win,2019
RKM_27_SF,11515,4594.331821425818,0.39898669747510357,0.4105545382674976,0.5172658861508004,chnk_win,2019
RKM_28_MS,14736,5913.632242625579,0.4013051196135708,0.6001856332992044,0.40103422169452363,chnk_win,2019
RKM_28_SF,13226,4950.403791103046,0.374293345766146,0.3659640382629949,0.501281858471379,chnk_win,2019
RKM_29_MS,18228,7398.119505320792,0.4058656739807325,0.5224271806266378,0.46939226654682287,chnk_win,2019
