ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_11_NF,7164,3765.8552223306615,0.5256637663778143,0.408694323811698,0.7959649932356647,sthd_juv,2019
RKM_11_SF,13664,3512.518118932843,0.2570636796642889,0.7462962373302006,0.3100154927834166,sthd_juv,2019
RKM_12_MS,11534,7820.723777929787,0.6780582432746477,0.6843939870429999,0.7761446373604586,sthd_juv,2019
RKM_12_NF,7090,3670.537141039036,0.5177062258165073,0.39249193124792947,0.803593915158202,sthd_juv,2019
RKM_12_SF,13198,2537.5083893886767,0.19226461504687656,0.7667798161097937,0.24484267568723694,sthd_juv,2019
RKM_13_MS,14241,8360.07798243135,0.5870429030567622,0.7603963437398543,0.5998845677960184,sthd_juv,2019
RKM_13_NF,6675,3405.992347292835,0.5102610258116607,0.3999529099173509,0.7879835676228157,sthd_juv,2019
RKM_13_SF,13101,2240.1275299175177,0.1709890489212669,0.7525799158102656,0.23775059521927602,sthd_juv,2019
RKM_14_MS,13655,7648.24607135087,0.5601059005017115,0.7427168340061585,0.570868991766772,sthd_juv,2019
RKM_14_NF,6832,3347.7111531517003,0.49000455988754393,0.35658436362320545,0.8011323490106004,sthd_juv,2019
RKM_14_SF,12056,2497.1314056951087,0.2071276879309148,0.7764645506604181,0.25223566000075875,sthd_juv,2019
RKM_15_MS,13206,7784.430023132183,0.5894616101114784,0.7776678154482434,0.5752893192846267,sthd_juv,2019
RKM_15_NF,5380,2549.4200203141663,0.4738698922517038,0.35666762029078747,0.7683025891967752,sthd_juv,2019
RKM_15_SF,13438,3388.6445198653964,0.2521688138015625,0.7140614864778227,0.32960497226203866,sthd_juv,2019
RKM_16_MS,16234,8780.834172224444,0.5408915961700409,0.7286024969926517,0.5765632452625219,sthd_juv,2019
RKM_16_NF,5974,2730.315941121429,0.45703313376655996,0.32978646861815497,0.7790240188024299,sthd_juv,2019
RKM_16_SF,11996,2721.3208126581885,0.22685235183879532,0.7370807720955276,0.2776714194683487,sthd_juv,2019
RKM_17_MS,15280,8685.157992515102,0.5684003921803077,0.6901468123854516,0.619957341896613,sthd_juv,2019
RKM_17_NF,5451,2639.4228169238195,0.48420891889998524,0.36219149399644446,0.7960098944840068,sthd_juv,2019
RKM_17_SF,13829,4182.143911461637,0.3024183897217179,0.6873000858580933,0.39558332044536426,sthd_juv,2019
RKM_18_MS,12880,7298.442409536074,0.5666492553987634,0.7630494427534438,0.5596935010757853,sthd_juv,2019
RKM_18_NF,4841,2464.655715618748,0.5091211971945359,0.3713964008845168,0.8326215825109606,sthd_juv,2019
RKM_18_SF,13958,3932.368235085858,0.2817286312570467,0.6819312206980009,0.38627417950843224,sthd_juv,2019
RKM_19_MS,12084,6360.30592245483,0.5263411057973212,0.7438444875123149,0.5294788481514783,sthd_juv,2019
RKM_19_NF,1563,806.8290542151954,0.5162054089668556,0.38185839695881,0.8254435138100079,sthd_juv,2019
RKM_19_SF,13405,3355.4621855796054,0.2503142249593141,0.7009501864973675,0.33472194914677317,sthd_juv,2019
RKM_20_MS,11603,5734.79727942028,0.494251252212383,0.7227018710437642,0.48526586161895885,sthd_juv,2019
RKM_20_SF,14588,4282.568775870561,0.2935679171833398,0.6868555634797413,0.3848028239386486,sthd_juv,2019
RKM_21_MS,11812,5867.353247693798,0.4967281787752961,0.6789420827282365,0.5237728059710224,sthd_juv,2019
RKM_21_SF,12814,3567.085215157247,0.2783740608051543,0.6873353300472602,0.373521279177723,sthd_juv,2019
RKM_22_MS,13025,5960.670676568989,0.4576330653795769,0.7015659447964782,0.45192256012615806,sthd_juv,2019
