ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
GR_01_MS,182920,97221.64627255918,0.531498175555211,0.4028168420515865,0.8814645732561064,chnk_juv,2019
GR_01_NF,41393,11971.391614629189,0.289212949402778,0.16485973075529825,0.7124780576989371,chnk_juv,2019
GR_01_SF,187190,19253.348823885462,0.1028545799662667,0.3601617205104341,0.1791363639084035,chnk_juv,2019
GR_02_MS,152205,81869.43616407597,0.5378892688418644,0.3984280877854016,0.9374790444394973,chnk_juv,2019
GR_02_NF,25771,7667.703133849427,0.2975322313394679,0.1374218742764395,0.9154973333112941,chnk_juv,2019
GR_02_SF,100327,10379.44799997413,0.10345617829671107,0.3152491893201354,0.19005636453058625,chnk_juv,2019
GR_03_MS,58668,23124.339395428076,0.39415591796938837,0.26248673753384555,0.8150085138057859,chnk_juv,2019
GR_03_NF,33497,9507.519012531266,0.28383195547455786,0.11679545056361536,0.9394637160171116,chnk_juv,2019
GR_03_SF,46716,6441.421690129675,0.13788470096176203,0.2731631641435467,0.27079362121676176,chnk_juv,2019
GR_04_MS,68956,16332.87735061301,0.2368594081822178,0.35425220039843347,0.38410026320386387,chnk_juv,2019
GR_04_NF,22566,5889.839776601642,0.26100504194813623,0.0980499726607523,0.9360590476176915,chnk_juv,2019
GR_04_SF,44454,6232.292652493285,0.140196442445973,0.2557763538654111,0.26806353297988456,chnk_juv,2019
GR_05_MS,81378,14032.401364244404,0.17243482715530492,0.4048360094420902,0.22907586778839897,chnk_juv,2019
GR_05_NF,164,58.219895996153355,0.35499936583020336,0.1611417879197156,0.9395148666893564,chnk_juv,2019
GR_05_SF,34444,4506.065142293926,0.13082293410445728,0.27315029386667056,0.19262415129094007,chnk_juv,2019
