ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
GR_01_MS,286049,150899.54708583094,0.5275304129216706,0.5803119049520121,0.6370088518871985,sthd_win,2019
GR_01_NF,50094,18426.141737628728,0.3678313118862285,0.27478409699583684,0.6391746784770903,sthd_win,2019
GR_01_SF,202844,72472.44288925524,0.3572816691115105,0.4305690458654204,0.4594638667125009,sthd_win,2019
GR_02_MS,247880,138047.2695649471,0.5569116893857798,0.5817762679978956,0.6826536009764256,sthd_win,2019
GR_02_NF,35072,13036.228692589328,0.3716990389082267,0.23609361463047746,0.7670844426138766,sthd_win,2019
GR_02_SF,109162,40788.81958834955,0.3736540150267451,0.39856595344895374,0.5090192429656482,sthd_win,2019
GR_03_MS,83618,35990.486379096285,0.4304155370745089,0.43945595346722166,0.6155239056190511,sthd_win,2019
GR_03_NF,42816,15679.837328949943,0.3662144368682255,0.21594815359296102,0.7714416479448417,sthd_win,2019
GR_03_SF,52527,19856.35857949592,0.37802194261038935,0.33850619735917087,0.6017336224049558,sthd_win,2019
GR_04_MS,78959,34554.97933069384,0.43763192708486476,0.5341184722517388,0.4700990134253974,sthd_win,2019
GR_04_NF,29042,9848.536766530015,0.3391135860660428,0.18131193034870455,0.7689251068709727,sthd_win,2019
GR_04_SF,48896,18367.89049513638,0.3756522107153219,0.32190532721033,0.6035042542741146,sthd_win,2019
GR_05_MS,94949,40809.08899297379,0.42980009260733437,0.48812137082179435,0.5358477234099416,sthd_win,2019
GR_05_NF,199,88.94245598465204,0.44694701499825146,0.29859642437355005,0.7852863660409822,sthd_win,2019
GR_05_SF,36871,14207.474521748722,0.3853292430839609,0.3479284713847896,0.5486128813210228,sthd_win,2019
