ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
GR_01_MS,286049,149370.74728575186,0.5221858747478644,0.6508958768692938,0.557897984146145,chnk_win,2019
GR_01_NF,50094,20428.23207576573,0.4077979813104509,0.35220830662377695,0.5612722577356329,chnk_win,2019
GR_01_SF,202844,65121.633403650834,0.32104293646176785,0.4918287201005244,0.36174455340063383,chnk_win,2019
GR_02_MS,247880,139244.24840662745,0.5617405535203625,0.6477257675231901,0.6143866845092539,chnk_win,2019
GR_02_NF,35072,16119.635775679722,0.45961552736313077,0.3362282320064553,0.7189207403312968,chnk_win,2019
GR_02_SF,109162,38767.97881572158,0.3551417051329362,0.46065259197190145,0.4098726365470276,chnk_win,2019
GR_03_MS,83618,36736.213858642615,0.43933380203595657,0.5153475124549151,0.5357863695927289,chnk_win,2019
GR_03_NF,42816,19662.194737434387,0.45922540025771647,0.3209626874173866,0.7231575395263817,chnk_win,2019
GR_03_SF,52527,20815.440164708532,0.3962807730254637,0.40965113089228006,0.5189631303249547,chnk_win,2019
GR_04_MS,78959,30380.439187729848,0.3847622080792544,0.5901663741241284,0.35960417902857494,chnk_win,2019
GR_04_NF,29042,12984.95214541629,0.4471094327324664,0.3025458554048639,0.7211111215187974,chnk_win,2019
GR_04_SF,48896,19440.96006911248,0.39759816895272576,0.39334025361698,0.5187581502492208,chnk_win,2019
GR_05_MS,94949,38565.741517338436,0.4061732247557998,0.5537177093985962,0.43971005295415033,chnk_win,2019
GR_05_NF,199,98.77761974930763,0.4963699484889831,0.35690258017474386,0.7476308069486713,chnk_win,2019
GR_05_SF,36871,14172.299636567477,0.38437524440800297,0.4046142398125916,0.4494107381146286,chnk_win,2019
