ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
RKM_01_MS,15303,3644.096998962108,0.2381295823669939,0.6853798755053717,0.20502691548714308,chnk_spw,2021
RKM_01_NF,8895,3369.2833874984062,0.37878396711617834,0.4057534404449084,0.47302095633658253,chnk_spw,2021
RKM_01_SF,14616,10253.185082694981,0.7015041791663232,0.6889591733002547,0.8595065868701096,chnk_spw,2021
RKM_02_MS,16512,3518.3881677212194,0.21308067876218625,0.6852404506163198,0.16809599080314921,chnk_spw,2021
RKM_02_NF,8126,3262.2376270974055,0.40145675942621284,0.43964816371453497,0.5077051085778088,chnk_spw,2021
RKM_02_SF,15513,10488.758222487755,0.6761270046082483,0.6558362608889488,0.8415411462630988,chnk_spw,2021
RKM_03_MS,17378,3327.400881060399,0.19147202676144545,0.6988475410231764,0.1451789288991802,chnk_spw,2021
RKM_03_NF,7047,3048.2013329565525,0.4325530485251245,0.39976655390068144,0.5708539041635302,chnk_spw,2021
RKM_03_SF,13649,10220.468087049667,0.7488070984723911,0.7170662485194516,0.890131196713207,chnk_spw,2021
RKM_04_MS,13607,4312.141732649412,0.31690613159766384,0.64270348055194515,0.24537105770975307,chnk_spw,2021
RKM_04_NF,7193,2596.225127533078,0.3609377349552451,0.3886838936120919,0.45660870323546,chnk_spw,2021
RKM_04_SF,12418,9222.886814402416,0.7427030773395407,0.7185723352016086,0.8906956246216134,chnk_spw,2021
RKM_05_MS,18206,3919.7066093254834,0.2152975178142087,0.6661219210967007,0.17476654041357528,chnk_spw,2021
RKM_05_NF,7081,2018.361566517502,0.2850390575508406,0.3571393157126241,0.35905582503038713,chnk_spw,2021
RKM_05_SF,15097,10525.889348934405,0.6972172848204546,0.6855325779953099,0.8505488087739627,chnk_spw,2021
RKM_06_MS,16117,4156.003201500513,0.2578645654588641,0.6546100349434297,0.18984027943861412,chnk_spw,2021
RKM_06_NF,8395,1481.4279464462306,0.17646550880836576,0.3405156587652923,0.18875640010929476,chnk_spw,2021
RKM_06_SF,15588,9593.659564819187,0.6154516015408767,0.627993772416384,0.7802456884870819,chnk_spw,2021
RKM_07_MS,15202,4114.624252215028,0.27066335036278305,0.7122612947157662,0.23109758695910954,chnk_spw,2021
RKM_07_NF,8039,992.4641009308398,0.12345616381774348,0.28325725506621674,0.12118357834017518,chnk_spw,2021
RKM_07_SF,13782,10454.207460712641,0.7585406661379075,0.7222500312542571,0.9085652095350553,chnk_spw,2021
RKM_08_MS,16354,4043.0689570661634,0.24722202256733297,0.6718497803199646,0.21201194821933733,chnk_spw,2021
RKM_08_NF,7831,907.7350123884389,0.11591559346040595,0.32202120044136,0.12167951007466997,chnk_spw,2021
RKM_08_SF,11931,8755.53163351398,0.7338472578588534,0.7107561042177434,0.8796249623982186,chnk_spw,2021
RKM_09_MS,19902,2967.880473411642,0.14912473487145222,0.6713921072090484,0.12287729855391342,chnk_spw,2021
RKM_09_NF,7703,865.3783999079606,0.11234303516914976,0.3505395821717943,0.11701305422770293,chnk_spw,2021
RKM_09_SF,13584,10192.759894853458,0.7503504045092357,0.7369287216801405,0.8816326213850778,chnk_spw,2021
RKM_10_MS,12420,3227.250241335947,0.2598430146003178,0.7506810507828395,0.19508462957378506,chnk_spw,2021
RKM_10_NF,6993,680.506310986355,0.09731249978354854,0.3447599843399813,0.09883021239674893,chnk_spw,2021
RKM_10_SF,13531,9017.639129470568,0.666442918444355,0.7034980975934572,0.7785411190725465,chnk_spw,2021
RKM_11_MS,11153,1726.7175637348555,0.15482090592081552,0.6705004446147091,0.1211184320594917,chnk_spw,2021
RKM_11_NF,7621,581.3524647068698,0.07628296348338405,0.30485381358915603,0.07680938015120858,chnk_spw,2021
RKM_11_SF,12633,8681.529059917666,0.6872104060727987,0.7061488235805714,0.8335307232152953,chnk_spw,2021
RKM_12_MS,11856,1686.7320929472335,0.14226822646316073,0.6265311510464907,0.11958686855482686,chnk_spw,2021
RKM_12_NF,7391,562.220488601597,0.07606825715080463,0.2745994510574736,0.07288450078555248,chnk_spw,2021
RKM_12_SF,14010,8774.3460989343,0.6262916558839615,0.6397947638808886,0.7693829074293258,chnk_spw,2021
RKM_13_MS,14776,1811.5764237619005,0.1226026274879467,0.7148108624082096,0.09868718317860693,chnk_spw,2021
RKM_13_NF,6583,626.901566484943,0.09523037619397585,0.3336124843591424,0.09927649964245827,chnk_spw,2021
RKM_13_SF,12479,8807.93380694557,0.7058204829670301,0.7006352495881081,0.8516644039794325,chnk_spw,2021
RKM_14_MS,14105,1263.538235413842,0.08958087454192427,0.6988453568821433,0.07657506092697487,chnk_spw,2021
RKM_14_NF,6789,588.3479101890698,0.08666193993063336,0.27769353411751213,0.09239524569175184,chnk_spw,2021
RKM_14_SF,11461,8846.650804867968,0.7718917027194807,0.7502272787059877,0.9047928203289469,chnk_spw,2021
RKM_15_MS,13904,1617.9066794202663,0.1163626783242424,0.6860522511155784,0.09357605548841436,chnk_spw,2021
RKM_15_NF,6167,263.31990086613223,0.04269821645307803,0.23764955710936597,0.0593083922603336,chnk_spw,2021
RKM_15_SF,12995,9300.026590803638,0.7156619154139006,0.6890995472275585,0.8700900741603281,chnk_spw,2021
RKM_16_MS,14188,1545.9070673882961,0.10895877272260333,0.6688584155399065,0.09030101739193984,chnk_spw,2021
RKM_16_NF,6236,337.88420597452205,0.05418284252317544,0.24084911347562737,0.06508298143456441,chnk_spw,2021
RKM_16_SF,11949,8267.687944877427,0.6919146325949809,0.6726116959228176,0.8589951857017496,chnk_spw,2021
