ID,area_m2,WUA,HHS,d_HSI,v_HSI,scenario,year
GR_01_MS,182920,129552.703696396,0.7082478881281216,0.7423675832691492,0.7792479061158972,sthd_juv,2019
GR_01_NF,41393,26136.342092517156,0.6314193726600429,0.5057596419885372,0.9084480183973197,sthd_juv,2019
GR_01_SF,187190,45398.18193534837,0.2425246110120646,0.7419747174491844,0.308607968325995,sthd_juv,2019
GR_02_MS,152205,78692.95912810351,0.5170195402785948,0.6990525181137959,0.5414347347858293,sthd_juv,2019
GR_02_NF,25771,13345.220529603717,0.5178386764038538,0.42057272784258065,0.7798860080708252,sthd_juv,2019
GR_02_SF,100327,26695.576923769484,0.2660856690997387,0.7049219219195654,0.34938310819875473,sthd_juv,2019
GR_03_MS,58668,40241.02221860227,0.685910926205125,0.6159075698027874,0.8696480913634194,sthd_juv,2019
GR_03_NF,33497,17213.822583762696,0.51389147039325,0.3938697016251892,0.7992163975098364,sthd_juv,2019
GR_03_SF,46716,15836.443155516932,0.3389939882592031,0.6554787178355909,0.4454090273532832,sthd_juv,2019
GR_04_MS,68956,35273.36428198121,0.5115343738323164,0.7614562015808274,0.5807823688539019,sthd_juv,2019
GR_04_NF,22566,10859.799676191964,0.4812461081357779,0.35524244565039165,0.794385953821142,sthd_juv,2019
GR_04_SF,44454,15419.558964059726,0.34686550060871296,0.6361889827072806,0.45579760818192494,sthd_juv,2019
GR_05_MS,81378,32571.27570767644,0.40024669699029763,0.7622375239761818,0.440366343816303,sthd_juv,2019
GR_05_NF,164,94.3671646155417,0.5754095403386689,0.5336494892722041,0.7342638054680897,sthd_juv,2019
GR_05_SF,34444,11478.267284908818,0.33324431787564796,0.6795673204891975,0.40090734920229065,sthd_juv,2019
