ID,area_m2,WUA,HHS,d_HSI,v_HSI,watershed,scenario,year,scale
NF1,2077,1340.6045785645238,0.6454523729246624,0.49171859839948595,0.9560083811430647,sf,sthd_juv,2021,rkm
NF10,6991,3426.985236442851,0.49019957608966547,0.41982440546205196,0.7286241773923312,sf,sthd_juv,2021,rkm
NF11,7623,3732.490208897667,0.4896353415843719,0.3850913156132333,0.7650093539326072,sf,sthd_juv,2021,rkm
NF12,7379,3538.1105702009436,0.4794837471474378,0.3556025833851568,0.78688189240368,sf,sthd_juv,2021,rkm
NF13,6595,3337.4506700236457,0.5060577210043435,0.41172359911776196,0.7772799538881594,sf,sthd_juv,2021,rkm
NF14,6789,3372.862059199463,0.49681279410803697,0.35705911509128535,0.8198596330701426,sf,sthd_juv,2021,rkm
NF15,6167,2676.303721339365,0.4339717401231336,0.3172360298524166,0.7571475199657232,sf,sthd_juv,2021,rkm
NF16,6239,2813.4864651777766,0.4509515090844329,0.31994169056973865,0.7950753593509471,sf,sthd_juv,2021,rkm
NF17,5667,2724.8930047507483,0.4808351870038377,0.3337167535774119,0.8431859503394721,sf,sthd_juv,2021,rkm
NF18,5392,2602.417686275673,0.48264422965053283,0.3729504038473972,0.7922949381507448,sf,sthd_juv,2021,rkm
NF19,1734,853.7502629853944,0.49235885985316863,0.3594219646625452,0.821289827551882,sf,sthd_juv,2021,rkm
NF2,8098,5134.864215140468,0.6340904192566644,0.5116704716093365,0.9051059705684777,sf,sthd_juv,2021,rkm
NF3,7047,4360.786009016226,0.6188145322855436,0.47654454624029324,0.9296745581885062,sf,sthd_juv,2021,rkm
NF4,7193,4381.5656962330595,0.6091430135177338,0.4705036284046976,0.9178643331242698,sf,sthd_juv,2021,rkm
NF5,6647,3704.530912948756,0.5573237419811579,0.4437414677943181,0.8434973792568824,sf,sthd_juv,2021,rkm
NF6,9031,4859.402111753922,0.5380801806836366,0.41898020222215815,0.8262455404396506,sf,sthd_juv,2021,rkm
NF7,8039,3981.206143941344,0.49523649010341386,0.3715760386211093,0.7960579805445229,sf,sthd_juv,2021,rkm
NF8,7734,3805.738526283203,0.4920789405589867,0.39693552657729864,0.746605026954256,sf,sthd_juv,2021,rkm
NF9,7800,3996.5255704488336,0.5123750731344658,0.429169466430664,0.7766983443012642,sf,sthd_juv,2021,rkm
SF1,2554,1520.994988544684,0.5955344512704323,0.6470325619551902,0.7118423007529436,sf,sthd_juv,2021,rkm
SF10,13387,9193.376243937048,0.6867390934441658,0.7330699373764351,0.7692223936497542,sf,sthd_juv,2021,rkm
SF11,12682,9050.088716839164,0.713616836211888,0.7390471627915058,0.8112486077404555,sf,sthd_juv,2021,rkm
SF12,14010,9381.891461805179,0.6696567781445524,0.6743960969122811,0.8149875420480645,sf,sthd_juv,2021,rkm
SF13,12479,9284.656048456673,0.7440224415783855,0.7300240506798444,0.8599323296450399,sf,sthd_juv,2021,rkm
SF14,11252,8536.507560891856,0.7586657981596032,0.7745771262186543,0.8444154654924352,sf,sthd_juv,2021,rkm
SF15,13204,9373.39131882455,0.709890284673171,0.7249133211266212,0.8104793114714243,sf,sthd_juv,2021,rkm
SF16,11949,8329.490681158844,0.6970868425105736,0.7075417915287667,0.813282034764025,sf,sthd_juv,2021,rkm
SF17,12961,8819.450051168009,0.6804606165548961,0.6996239226443445,0.7993870907627092,sf,sthd_juv,2021,rkm
SF18,13343,9411.469160257679,0.7053488091327047,0.7114912042904543,0.8224575726021351,sf,sthd_juv,2021,rkm
SF19,14162,9548.480646198353,0.6742324986723877,0.6889092332994624,0.7955508892208415,sf,sthd_juv,2021,rkm
SF2,15425,10676.431729089672,0.6921511655811781,0.6932882401538406,0.8211222125339144,sf,sthd_juv,2021,rkm
SF20,16117,10436.213447945775,0.6475282898768862,0.651134886485805,0.7931871206069342,sf,sthd_juv,2021,rkm
SF21,13966,9424.341759148183,0.6748060832842748,0.6829972787105751,0.7959780301834783,sf,sthd_juv,2021,rkm
SF22,12007,7961.418571676331,0.6630647598631074,0.6849015786895538,0.7770987081631173,sf,sthd_juv,2021,rkm
SF23,13111,7960.752381320373,0.6071811746869326,0.6338061136242231,0.7366936789978993,sf,sthd_juv,2021,rkm
SF24,11125,7510.999387321615,0.675146012343516,0.6843465162862636,0.7956468291514497,sf,sthd_juv,2021,rkm
SF25,14475,8869.727444895243,0.6127618269357681,0.63440132349855,0.7531694615548172,sf,sthd_juv,2021,rkm
SF26,12539,7943.877611985873,0.63353358417624,0.6412663238174456,0.7688645770339763,sf,sthd_juv,2021,rkm
SF27,13736,8356.782494758765,0.6083854466190132,0.5961199833337514,0.7800757042469654,sf,sthd_juv,2021,rkm
SF28,9922,6514.978339499794,0.6566194657830875,0.6665053766847963,0.7924619289841633,sf,sthd_juv,2021,rkm
SF29,10789,6604.818637437479,0.6121807987243932,0.6077865788272254,0.7741733889341996,sf,sthd_juv,2021,rkm
SF3,13630,9933.10868059186,0.7287680616721834,0.7449741163277371,0.8322140533042423,sf,sthd_juv,2021,rkm
SF30,8135,5310.1927889121,0.6527587939658389,0.6664220894574397,0.776723462830134,sf,sthd_juv,2021,rkm
SF31,7931,5241.258612065809,0.6608572200309935,0.6867895427018993,0.7678181936137098,sf,sthd_juv,2021,rkm
SF32,8357,5567.241558670066,0.6661770442347812,0.6860331587080359,0.7780305997581951,sf,sthd_juv,2021,rkm
SF33,6234,4130.629776120186,0.6625970125313099,0.6623538531213466,0.7861666834456488,sf,sthd_juv,2021,rkm
SF4,12405,9180.986308847845,0.7401036927729017,0.7498950269723221,0.8355628776509623,sf,sthd_juv,2021,rkm
SF5,15092,10783.086406406306,0.7144902204085811,0.7174318289315624,0.8334521261761684,sf,sthd_juv,2021,rkm
SF6,15804,9983.01460634388,0.6316764494016629,0.6680776290190096,0.7707259059239558,sf,sthd_juv,2021,rkm
SF7,13782,10035.891171381983,0.7281883015079077,0.7516572441670034,0.8172943489928427,sf,sthd_juv,2021,rkm
SF8,11931,8755.836704963993,0.733872827505154,0.7413025427351579,0.8340410307136874,sf,sthd_juv,2021,rkm
SF9,13679,9999.52687642054,0.7310130036128766,0.7640648704091172,0.8077237881991917,sf,sthd_juv,2021,rkm
